id,run_number,trial,block,stim1,stim2,feedback,choice,outcome,times_too_slow,trial_started,iti,stim_time,choice_time,reaction_time,correct_choice,feedback_lag,feedback_time,every_ten,trial_type,next_start,too_slow_lead
220256,2,47,1001,184,183,1,1,-1,0,470.421756029129,2.79,473.258572101593,474.846177101135,1.58053803443909,0,0.95,477.43612408638,0,new_learn,478.494790077209,0
220256,2,48,1001,100,-1000,0,0,0,0,478.494790077209,2.3,480.840979099274,482.43302321434,1.60247015953064,1,4.21,486.707231998444,0,accrej,487.750674009323,0
220256,2,49,1001,184,183,1,0,1,0,487.750674009323,3.03,490.835665225983,492.322464227676,1.48117780685425,1,3.48,495.839292049408,0,new_learn,504.28667807579,1
220256,2,50,1001,37,-1000,0,1,1,1,504.28667807579,2.32,506.654228210449,508.195188045502,1.54387211799622,0,4.05,512.28712105751,513.325881004333,accrej,515.891476154327,0
220256,2,51,1001,15,-1000,0,1,-1,0,515.891476154327,2,517.93655705452,519.701083183289,1.76304197311401,1,5.07,524.81925702095,0,accrej,525.860329151154,0
220256,2,52,1001,29,-1000,0,1,0,0,525.860329151154,2.22,528.119392156601,529.815934181213,1.69472002983093,1,2.65,532.502725124359,0,accrej,533.542116165161,0
220256,2,53,1001,185,183,1,0,1,0,533.542116165161,7.49,541.083193063736,542.209489107132,1.12292504310608,1,3.67,545.91959810257,0,new_learn,546.969630002975,0
220256,2,54,1001,183,185,1,0,-1,0,546.969630002975,3.38,550.403987169266,552.199711084366,1.79007482528687,0,3.31,555.552923202515,0,new_learn,556.607208013535,0
220256,2,55,1001,183,184,1,1,1,0,556.607208013535,2.36,559.019361019135,560.347776174545,1.32272100448608,1,0.75,562.946785211563,0,new_learn,563.968605995178,0
220256,2,56,1001,184,185,1,0,1,0,563.968605995178,3.01,567.036001205444,567.731241226196,0.689522981643677,1,3.09,570.852984189987,0,new_learn,571.907653093338,0
220256,2,57,1001,54,-1000,0,1,1,0,571.907653093338,3.96,575.928764104843,577.157477140427,1.24083399772644,1,3.05,580.252781152725,0,accrej,581.306571006775,0
220256,2,58,1001,185,184,1,0,-1,0,581.306571006775,8.03,589.386430025101,590.781718015671,1.38958597183228,0,0.88,593.386184215546,0,new_learn,594.418947219849,0
220256,2,59,1001,40,-1000,0,0,1,0,594.418947219849,2.5,596.969209194183,598.462076187134,1.5003650188446,1,4.23,602.742308139801,0,accrej,603.815807104111,0
220256,2,60,1001,86,-1000,0,0,0,0,603.815807104111,4.49,608.357964992523,610.009452104568,1.66240215301514,1,1.95,612.007631063461,613.037232160568,accrej,615.597388029099,0
220256,2,61,1001,185,183,1,0,1,0,615.597388029099,4.71,620.356969118118,621.254154205322,0.892040014266968,1,2.23,623.856068134308,0,new_learn,624.895317077637,0
220256,2,62,1001,184,183,1,0,1,0,624.895317077637,7.18,632.122341156006,635.014873027802,2.88832592964172,1,1.6,637.604466199875,0,new_learn,638.661899089813,0
220256,2,63,1001,184,185,1,0,1,0,638.661899089813,4.15,642.853800058365,643.681918144226,0.826728105545044,1,1.24,646.269930124283,0,new_learn,647.32749414444,0
220256,2,64,1001,85,-1000,0,0,1,0,647.32749414444,3.25,650.619671106339,652.422730207443,1.80515193939209,1,3.02,655.503513097763,0,accrej,665.187863111496,1
220256,2,65,1001,46,-1000,0,0,-1,1,665.187863111496,3.52,668.752629995346,670.900960206985,2.15367102622986,1,4.03,674.969344139099,0,accrej,676.022353172302,0
220256,2,66,1001,17,-1000,0,1,1,0,676.022353172302,2.41,678.486878156662,679.927608013153,1.45104694366455,1,3.35,683.302745103836,0,accrej,684.371813058853,0
220256,2,67,1001,183,184,1,1,1,0,684.371813058853,1.76,686.188747167587,688.553641080856,2.36012697219849,1,4.4,692.997003078461,0,new_learn,694.034078121185,0
220256,2,68,1001,185,184,1,0,1,0,694.034078121185,3.45,697.553347110748,699.333908081055,1.77835488319397,0,1.97,701.929455041885,0,new_learn,702.985462188721,0
220256,2,69,1001,36,-1000,0,0,-1,0,702.985462188721,1.78,704.819704055786,706.834865093231,2.02733206748962,0,4.88,711.752641201019,0,accrej,712.804868221283,0
220256,2,70,1001,33,-1000,0,0,-1,0,712.804868221283,4.28,717.136381149292,718.97953915596,1.85637998580933,0,4.15,723.176301002502,724.190986156464,accrej,726.747395992279,0
220256,2,71,1001,98,-1000,0,0,1,0,726.747395992279,4.06,730.858643054962,733.581031084061,2.73814010620117,1,2.04,735.669372081757,0,accrej,744.081451177597,1
220256,2,72,1001,64,-1000,0,0,1,1,744.081451177597,2.27,746.403070211411,748.291892051697,1.89961910247803,1,0.92,749.273015022278,0,accrej,750.343633174896,0
