Block	TRIAL	TYPE	TR Time
1000 	 56 	 1 	 550.549232 
1000 	 56 	 1 	 551.184286 
1000 	 56 	 1 	 551.819270 
1000 	 56 	 1 	 552.454513 
1000 	 56 	 1 	 553.089288 
1000 	 56 	 1 	 553.725517 
1000 	 56 	 1 	 554.360484 
1000 	 56 	 1 	 554.994280 
1000 	 56 	 7 	 556.899265 
1000 	 56 	 7 	 557.534284 
1000 	 56 	 7 	 558.169249 
1000 	 56 	 7 	 558.804255 
1000 	 56 	 7 	 559.439295 
1000 	 56 	 7 	 560.075293 
1000 	 56 	 7 	 560.710202 
1000 	 56 	 8 	 561.345127 
1000 	 57 	 1 	 561.978946 
1000 	 57 	 1 	 562.613827 
1000 	 57 	 1 	 563.249580 
1000 	 57 	 7 	 565.154070 
1000 	 57 	 7 	 565.789291 
1000 	 57 	 8 	 566.424242 
1000 	 57 	 8 	 567.060293 
1000 	 58 	 1 	 567.695571 
1000 	 58 	 1 	 568.329322 
1000 	 58 	 1 	 568.964470 
1000 	 58 	 1 	 569.599568 
1000 	 58 	 1 	 570.234541 
1000 	 58 	 1 	 570.869293 
1000 	 58 	 1 	 571.504569 
1000 	 58 	 1 	 572.139575 
1000 	 58 	 7 	 574.680267 
1000 	 58 	 7 	 575.314275 
1000 	 58 	 7 	 575.949295 
1000 	 58 	 7 	 576.584348 
1000 	 58 	 7 	 577.219340 
1000 	 58 	 7 	 577.854348 
1000 	 58 	 7 	 578.489271 
1000 	 58 	 8 	 579.124052 
1000 	 59 	 1 	 579.759559 
1000 	 59 	 1 	 580.395029 
1000 	 59 	 1 	 581.030283 
1000 	 59 	 1 	 581.665548 
1000 	 59 	 1 	 582.299362 
1000 	 59 	 1 	 582.934598 
1000 	 59 	 3 	 586.109369 
1000 	 59 	 3 	 586.744422 
1000 	 59 	 3 	 587.380409 
1000 	 59 	 3 	 588.015371 
1000 	 59 	 3 	 588.650337 
1000 	 59 	 40 	 589.284432 
1000 	 60 	 1 	 589.918972 
1000 	 60 	 1 	 590.554500 
1000 	 60 	 1 	 591.189490 
1000 	 60 	 7 	 593.729287 
1000 	 60 	 7 	 594.365368 
1000 	 60 	 8 	 595.000422 
1000 	 60 	 8 	 595.635384 
1000 	 60 	 8 	 595.000422 
1000 	 60 	 8 	 595.635384 
1000 	 60 	 9 	 596.269317 
1000 	 60 	 9 	 596.904466 
1000 	 60 	 9 	 597.538954 
1000 	 60 	 9 	 598.174378 
1000 	 61 	 1 	 598.809648 
1000 	 61 	 1 	 599.443994 
1000 	 61 	 1 	 600.079404 
1000 	 61 	 3 	 601.985325 
1000 	 61 	 3 	 602.620407 
1000 	 61 	 3 	 603.254344 
1000 	 61 	 3 	 603.889209 
1000 	 61 	 3 	 604.524416 
1000 	 61 	 3 	 605.159391 
1000 	 61 	 3 	 605.794348 
1000 	 61 	 40 	 606.429377 
1000 	 62 	 1 	 607.064632 
1000 	 62 	 1 	 607.700408 
1000 	 62 	 1 	 608.335343 
1000 	 62 	 1 	 608.970603 
1000 	 62 	 1 	 609.605403 
1000 	 62 	 1 	 610.239547 
1000 	 62 	 5 	 613.414429 
1000 	 62 	 5 	 614.049672 
1000 	 62 	 5 	 614.685430 
1000 	 62 	 5 	 615.320602 
1000 	 62 	 1 	 615.955292 
1000 	 62 	 1 	 616.589673 
1000 	 62 	 1 	 617.224611 
1000 	 62 	 1 	 617.859628 
1000 	 62 	 1 	 618.494385 
1000 	 62 	 7 	 620.399496 
1000 	 62 	 7 	 621.034322 
1000 	 62 	 7 	 621.669916 
1000 	 62 	 7 	 622.305439 
1000 	 62 	 8 	 622.940446 
1000 	 62 	 8 	 623.575428 
1000 	 62 	 8 	 622.940446 
1000 	 62 	 8 	 623.575428 
1000 	 63 	 1 	 624.209282 
1000 	 63 	 1 	 624.844678 
1000 	 63 	 1 	 625.479409 
1000 	 63 	 1 	 626.114622 
1000 	 63 	 7 	 629.290389 
1000 	 63 	 7 	 629.925383 
1000 	 63 	 8 	 630.559432 
1000 	 63 	 8 	 631.194433 
1000 	 64 	 1 	 631.829676 
1000 	 64 	 1 	 632.464672 
1000 	 64 	 1 	 633.099431 
1000 	 64 	 3 	 635.640459 
1000 	 64 	 3 	 636.275431 
1000 	 64 	 3 	 636.910377 
1000 	 64 	 3 	 637.544284 
1000 	 64 	 3 	 638.179430 
1000 	 64 	 42 	 638.814396 
1000 	 64 	 42 	 639.449360 
1000 	 65 	 1 	 640.084319 
1000 	 65 	 1 	 640.719415 
1000 	 65 	 1 	 641.354446 
1000 	 65 	 1 	 641.990642 
1000 	 65 	 7 	 643.895458 
1000 	 65 	 7 	 644.529452 
1000 	 65 	 8 	 645.799350 
1000 	 65 	 8 	 645.799350 
1000 	 66 	 1 	 646.434280 
1000 	 66 	 1 	 647.069674 
1000 	 66 	 1 	 647.704691 
1000 	 66 	 1 	 648.340643 
1000 	 66 	 1 	 648.975587 
1000 	 66 	 1 	 649.610681 
1000 	 66 	 3 	 651.514372 
1000 	 66 	 3 	 652.149415 
1000 	 66 	 3 	 652.784358 
1000 	 66 	 3 	 653.419434 
1000 	 66 	 3 	 654.054381 
1000 	 66 	 3 	 654.689364 
1000 	 66 	 3 	 655.325430 
1000 	 66 	 3 	 655.960425 
1000 	 66 	 41 	 656.594994 
1000 	 66 	 41 	 657.230349 
1000 	 67 	 1 	 657.865591 
1000 	 67 	 1 	 658.499136 
1000 	 67 	 1 	 659.134673 
1000 	 67 	 1 	 659.769669 
1000 	 67 	 1 	 660.404683 
1000 	 67 	 1 	 661.039445 
1000 	 67 	 3 	 662.945539 
1000 	 67 	 3 	 663.580374 
1000 	 67 	 3 	 664.215452 
1000 	 67 	 3 	 664.850441 
1000 	 67 	 41 	 665.484435 
1000 	 68 	 1 	 666.754617 
1000 	 68 	 1 	 667.389039 
1000 	 68 	 1 	 668.024690 
1000 	 68 	 7 	 669.930035 
1000 	 68 	 7 	 670.565447 
1000 	 68 	 7 	 671.200416 
1000 	 68 	 7 	 671.834456 
1000 	 68 	 7 	 672.469418 
1000 	 68 	 7 	 673.104469 
1000 	 68 	 7 	 673.739491 
1000 	 68 	 7 	 674.374407 
1000 	 68 	 7 	 675.009388 
1000 	 68 	 8 	 675.645165 
1000 	 69 	 1 	 676.280621 
1000 	 69 	 1 	 676.915686 
1000 	 69 	 1 	 677.550448 
1000 	 69 	 1 	 678.185354 
1000 	 69 	 1 	 678.820584 
1000 	 69 	 1 	 679.454686 
1000 	 69 	 1 	 680.089683 
1000 	 69 	 1 	 680.724450 
1000 	 69 	 7 	 683.264969 
1000 	 69 	 7 	 683.900525 
1000 	 69 	 7 	 684.535434 
1000 	 69 	 7 	 685.170406 
1000 	 69 	 7 	 685.804455 
1000 	 69 	 7 	 686.439437 
1000 	 69 	 8 	 687.074169 
1000 	 70 	 1 	 687.709689 
1000 	 70 	 1 	 688.344686 
1000 	 70 	 1 	 688.979309 
1000 	 70 	 1 	 689.615689 
1000 	 70 	 3 	 692.155442 
1000 	 70 	 3 	 692.789436 
1000 	 70 	 3 	 693.424302 
1000 	 70 	 3 	 694.059435 
1000 	 70 	 40 	 694.694379 
1000 	 70 	 40 	 695.329370 
1000 	 70 	 9 	 695.965386 
1000 	 70 	 9 	 696.600350 
1000 	 70 	 9 	 697.235387 
1000 	 70 	 9 	 697.870456 
1000 	 71 	 1 	 698.505438 
1000 	 71 	 1 	 699.140671 
1000 	 71 	 1 	 699.774406 
1000 	 71 	 1 	 700.409419 
1000 	 71 	 7 	 702.314270 
1000 	 71 	 7 	 702.950338 
1000 	 71 	 7 	 703.585434 
1000 	 71 	 7 	 704.220432 
1000 	 71 	 7 	 704.855423 
1000 	 71 	 8 	 705.490438 
1000 	 71 	 8 	 706.125428 
1000 	 72 	 1 	 706.759417 
1000 	 72 	 1 	 707.394530 
1000 	 72 	 1 	 708.029323 
1000 	 72 	 1 	 708.664709 
1000 	 72 	 3 	 711.205439 
1000 	 72 	 3 	 711.840411 
1000 	 72 	 3 	 712.475419 
1000 	 72 	 3 	 713.110496 
1000 	 72 	 3 	 713.744387 
1000 	 72 	 42 	 714.379328 
1000 	 72 	 42 	 715.014331 
1000 	 73 	 1 	 715.649360 
1000 	 73 	 1 	 716.284682 
1000 	 73 	 1 	 716.920594 
1000 	 73 	 1 	 717.555645 
1000 	 73 	 3 	 719.460374 
1000 	 73 	 3 	 720.093959 
1000 	 73 	 3 	 720.729323 
1000 	 73 	 3 	 721.364263 
1000 	 73 	 41 	 721.999411 
1000 	 73 	 41 	 722.634330 
1000 	 74 	 1 	 723.270554 
1000 	 74 	 1 	 723.905425 
1000 	 74 	 1 	 724.539985 
1000 	 74 	 1 	 725.175628 
1000 	 74 	 1 	 725.810345 
1000 	 74 	 1 	 726.445643 
1000 	 74 	 1 	 727.080425 
1000 	 74 	 3 	 729.619362 
1000 	 74 	 3 	 730.255294 
1000 	 74 	 3 	 730.890396 
1000 	 74 	 3 	 731.525384 
1000 	 74 	 41 	 732.160406 
1000 	 74 	 41 	 732.795359 
1000 	 75 	 1 	 733.430326 
1000 	 75 	 1 	 734.064400 
1000 	 75 	 1 	 734.699628 
1000 	 75 	 1 	 735.334390 
1000 	 75 	 1 	 735.969624 
1000 	 75 	 1 	 736.604619 
1000 	 75 	 7 	 738.510354 
1000 	 75 	 7 	 739.145321 
1000 	 75 	 7 	 739.780382 
1000 	 75 	 7 	 740.415143 
1000 	 75 	 7 	 741.049382 
1000 	 75 	 7 	 741.684288 
1000 	 75 	 7 	 742.319336 
1000 	 75 	 7 	 742.954314 
1000 	 75 	 8 	 743.590366 
1000 	 75 	 8 	 744.225338 
1000 	 75 	 8 	 743.590366 
1000 	 75 	 8 	 744.225338 
1000 	 76 	 1 	 744.860631 
1000 	 76 	 1 	 745.495008 
1000 	 76 	 1 	 746.130204 
1000 	 76 	 1 	 746.765627 
1000 	 76 	 1 	 747.400528 
1000 	 76 	 1 	 748.034615 
1000 	 76 	 7 	 749.939201 
1000 	 76 	 7 	 750.575390 
1000 	 76 	 7 	 751.209843 
1000 	 76 	 7 	 751.845134 
1000 	 76 	 7 	 752.480105 
1000 	 76 	 7 	 753.115394 
1000 	 76 	 7 	 753.750322 
1000 	 76 	 7 	 754.385314 
1000 	 76 	 7 	 755.019319 
1000 	 76 	 8 	 755.654354 
1000 	 76 	 8 	 755.654354 
1000 	 77 	 1 	 756.924513 
1000 	 77 	 1 	 757.559964 
1000 	 77 	 1 	 758.195597 
1000 	 77 	 7 	 760.735276 
1000 	 77 	 7 	 761.370365 
1000 	 77 	 8 	 762.004077 
1000 	 77 	 8 	 762.639306 
1000 	 77 	 8 	 762.004077 
1000 	 77 	 8 	 762.639306 
1000 	 78 	 1 	 763.274310 
1000 	 78 	 1 	 763.910343 
1000 	 78 	 1 	 764.545482 
1000 	 78 	 7 	 767.084836 
1000 	 78 	 7 	 767.720394 
1000 	 78 	 7 	 768.355338 
1000 	 78 	 7 	 768.989320 
1000 	 78 	 7 	 769.624334 
1000 	 78 	 7 	 770.260538 
1000 	 78 	 7 	 770.895341 
1000 	 78 	 8 	 771.530277 
1000 	 78 	 8 	 771.530277 
1000 	 79 	 1 	 772.800544 
1000 	 79 	 1 	 773.435578 
1000 	 79 	 1 	 774.070289 
1000 	 79 	 1 	 774.705497 
1000 	 79 	 1 	 775.340329 
1000 	 79 	 1 	 775.974330 
1000 	 79 	 3 	 777.880173 
1000 	 79 	 3 	 778.515215 
1000 	 79 	 3 	 779.150304 
1000 	 79 	 3 	 779.785307 
1000 	 79 	 41 	 780.420381 
1000 	 79 	 41 	 781.055286 
1000 	 80 	 1 	 781.690563 
1000 	 80 	 1 	 782.324277 
1000 	 80 	 1 	 782.959313 
1000 	 80 	 1 	 783.594482 
1000 	 80 	 1 	 784.230568 
1000 	 80 	 7 	 788.040296 
1000 	 80 	 8 	 788.675296 
1000 	 80 	 8 	 789.310449 
1000 	 80 	 8 	 788.675296 
1000 	 80 	 8 	 789.310449 
1000 	 80 	 9 	 789.944182 
1000 	 80 	 9 	 790.579231 
1000 	 80 	 9 	 791.215191 
1000 	 80 	 9 	 791.850201 
1000 	 81 	 1 	 792.485534 
1000 	 81 	 1 	 793.120138 
1000 	 81 	 1 	 793.755476 
1000 	 81 	 1 	 794.390534 
1000 	 81 	 1 	 795.025280 
1000 	 81 	 7 	 797.564211 
1000 	 81 	 7 	 798.200273 
1000 	 81 	 7 	 798.835254 
1000 	 81 	 7 	 799.470224 
1000 	 81 	 7 	 800.105259 
1000 	 81 	 8 	 800.740061 
1000 	 81 	 8 	 801.375322 
1000 	 82 	 1 	 802.009988 
1000 	 82 	 1 	 802.644947 
1000 	 82 	 1 	 803.279448 
1000 	 82 	 1 	 803.914134 
1000 	 82 	 3 	 806.454708 
1000 	 82 	 3 	 807.090257 
1000 	 82 	 3 	 807.725332 
1000 	 82 	 3 	 808.360300 
1000 	 82 	 3 	 808.995184 
1000 	 82 	 3 	 809.630166 
1000 	 82 	 3 	 810.264143 
1000 	 82 	 41 	 810.898894 
1000 	 83 	 1 	 812.170189 
1000 	 83 	 1 	 812.805457 
1000 	 83 	 1 	 813.440252 
1000 	 83 	 1 	 814.075484 
1000 	 83 	 1 	 814.710244 
1000 	 83 	 1 	 815.345177 
1000 	 83 	 1 	 815.980097 
1000 	 83 	 1 	 816.615470 
1000 	 83 	 1 	 817.249371 
1000 	 83 	 1 	 817.885455 
1000 	 83 	 3 	 820.425223 
1000 	 83 	 3 	 821.060224 
1000 	 83 	 3 	 821.695139 
1000 	 83 	 3 	 822.330122 
1000 	 83 	 40 	 822.965155 
1000 	 83 	 40 	 823.600248 
1000 	 84 	 1 	 824.234474 
1000 	 84 	 1 	 824.870449 
1000 	 84 	 1 	 825.505206 
1000 	 84 	 1 	 826.140155 
1000 	 84 	 1 	 826.775376 
1000 	 84 	 1 	 827.410455 
1000 	 84 	 1 	 828.045191 
1000 	 84 	 1 	 828.680330 
1000 	 84 	 3 	 830.585197 
1000 	 84 	 3 	 831.219205 
1000 	 84 	 3 	 831.855161 
1000 	 84 	 3 	 832.490136 
1000 	 84 	 3 	 833.125043 
1000 	 84 	 3 	 833.760176 
1000 	 84 	 3 	 834.395207 
1000 	 84 	 42 	 835.030184 
1000 	 84 	 42 	 835.665125 
1001 	 FIRST PULSE 	 0 	  0.0000 
1001 	 PRE 	 0 	  0.6341 
1001 	 PRE 	 0 	  1.2691 
1001 	 PRE 	 0 	  1.9041 
1001 	 PRE 	 0 	  2.5391 
1001 	 85 	 1 	 3.174102 
1001 	 85 	 1 	 3.809243 
1001 	 85 	 1 	 4.444328 
1001 	 85 	 1 	 5.080326 
1001 	 85 	 1 	 5.714075 
1001 	 85 	 3 	 8.253677 
1001 	 85 	 3 	 8.888996 
1001 	 85 	 3 	 9.524040 
1001 	 85 	 3 	 10.158972 
1001 	 85 	 3 	 10.793847 
1001 	 85 	 3 	 11.429002 
1001 	 85 	 41 	 12.064978 
1001 	 85 	 41 	 12.699105 
1001 	 86 	 1 	 13.334069 
1001 	 86 	 1 	 13.969224 
1001 	 86 	 1 	 14.604293 
1001 	 86 	 1 	 15.239078 
1001 	 86 	 1 	 15.874271 
1001 	 86 	 1 	 16.509284 
1001 	 86 	 7 	 19.048548 
1001 	 86 	 7 	 19.683823 
1001 	 86 	 8 	 20.319138 
1001 	 86 	 8 	 20.954140 
1001 	 86 	 8 	 20.319138 
1001 	 86 	 8 	 20.954140 
1001 	 87 	 1 	 21.589257 
1001 	 87 	 1 	 22.224198 
1001 	 87 	 1 	 22.859284 
1001 	 87 	 1 	 23.493899 
1001 	 87 	 7 	 25.399585 
1001 	 87 	 7 	 26.035041 
1001 	 87 	 7 	 26.669107 
1001 	 87 	 8 	 27.303677 
1001 	 87 	 8 	 27.303677 
1001 	 88 	 1 	 27.939320 
1001 	 88 	 1 	 28.573934 
1001 	 88 	 1 	 29.209271 
1001 	 88 	 1 	 29.843951 
1001 	 88 	 1 	 30.479173 
1001 	 88 	 3 	 33.019950 
1001 	 88 	 3 	 33.653943 
1001 	 88 	 3 	 34.288872 
1001 	 88 	 3 	 34.923971 
1001 	 88 	 3 	 35.558984 
1001 	 88 	 3 	 36.193912 
1001 	 88 	 3 	 36.828883 
1001 	 88 	 41 	 37.463710 
1001 	 88 	 41 	 38.098987 
1001 	 89 	 1 	 38.735199 
1001 	 89 	 1 	 39.370204 
1001 	 89 	 1 	 40.004949 
1001 	 89 	 1 	 40.639165 
1001 	 89 	 1 	 41.274131 
1001 	 89 	 1 	 41.909103 
1001 	 89 	 1 	 42.543917 
1001 	 89 	 1 	 43.179017 
1001 	 89 	 3 	 45.083944 
1001 	 89 	 3 	 45.719924 
1001 	 89 	 3 	 46.354840 
1001 	 89 	 3 	 46.988842 
1001 	 89 	 3 	 47.623933 
1001 	 89 	 3 	 48.258926 
1001 	 89 	 3 	 48.893934 
1001 	 89 	 41 	 49.528875 
1001 	 90 	 1 	 50.163755 
1001 	 90 	 1 	 50.799102 
1001 	 90 	 1 	 51.434151 
1001 	 90 	 1 	 52.068885 
1001 	 90 	 1 	 52.705093 
1001 	 90 	 1 	 53.339849 
1001 	 90 	 1 	 53.973911 
1001 	 90 	 1 	 54.608827 
1001 	 90 	 1 	 55.244054 
1001 	 90 	 7 	 57.148454 
1001 	 90 	 7 	 57.783751 
1001 	 90 	 7 	 58.419000 
1001 	 90 	 7 	 59.054771 
1001 	 90 	 7 	 59.689790 
1001 	 90 	 7 	 60.324881 
1001 	 90 	 7 	 60.958828 
1001 	 90 	 7 	 61.593595 
1001 	 90 	 8 	 62.228826 
1001 	 90 	 8 	 62.228826 
1001 	 91 	 1 	 62.863538 
1001 	 91 	 1 	 63.499100 
1001 	 91 	 1 	 64.134107 
1001 	 91 	 1 	 64.769019 
1001 	 91 	 7 	 67.309607 
1001 	 91 	 7 	 67.943813 
1001 	 91 	 7 	 68.578789 
1001 	 91 	 8 	 69.213846 
1001 	 91 	 8 	 69.848809 
1001 	 91 	 8 	 69.213846 
1001 	 91 	 8 	 69.848809 
1001 	 92 	 1 	 70.484084 
1001 	 92 	 1 	 71.119101 
1001 	 92 	 1 	 71.754074 
1001 	 92 	 1 	 72.389065 
1001 	 92 	 3 	 74.294459 
1001 	 92 	 3 	 74.928775 
1001 	 92 	 3 	 75.563719 
1001 	 92 	 3 	 76.198713 
1001 	 92 	 41 	 76.833365 
1001 	 92 	 41 	 77.468813 
1001 	 93 	 1 	 78.103780 
1001 	 93 	 1 	 78.739084 
1001 	 93 	 1 	 79.375075 
1001 	 93 	 1 	 80.009739 
1001 	 93 	 1 	 80.645067 
1001 	 93 	 1 	 81.279817 
1001 	 93 	 1 	 81.913934 
1001 	 93 	 3 	 83.818804 
1001 	 93 	 3 	 84.453715 
1001 	 93 	 3 	 85.088811 
1001 	 93 	 3 	 85.723772 
1001 	 93 	 41 	 86.359712 
1001 	 93 	 41 	 86.994761 
1001 	 94 	 1 	 87.629482 
1001 	 94 	 1 	 88.264011 
1001 	 94 	 1 	 88.898757 
1001 	 94 	 7 	 90.803294 
1001 	 94 	 7 	 91.438747 
1001 	 94 	 7 	 92.073657 
1001 	 94 	 7 	 92.708650 
1001 	 94 	 7 	 93.344697 
1001 	 94 	 7 	 93.979802 
1001 	 94 	 7 	 94.614733 
1001 	 94 	 7 	 95.249728 
1001 	 94 	 8 	 95.883424 
1001 	 94 	 9 	 96.518739 
1001 	 94 	 9 	 97.153666 
1001 	 94 	 9 	 97.788477 
1001 	 94 	 9 	 98.423681 
1001 	 95 	 1 	 99.058980 
1001 	 95 	 1 	 99.694884 
1001 	 95 	 1 	 100.329945 
1001 	 95 	 1 	 100.964846 
1001 	 95 	 1 	 101.599715 
1001 	 95 	 1 	 102.233694 
1001 	 95 	 7 	 104.773639 
1001 	 95 	 7 	 105.408675 
1001 	 95 	 7 	 106.043686 
1001 	 95 	 7 	 106.679695 
1001 	 95 	 7 	 107.314683 
1001 	 95 	 7 	 107.949686 
1001 	 95 	 7 	 108.584676 
1001 	 95 	 8 	 109.218909 
1001 	 95 	 8 	 109.218909 
1001 	 96 	 1 	 109.853438 
1001 	 96 	 1 	 110.488907 
1001 	 96 	 1 	 111.123800 
1001 	 96 	 3 	 113.028618 
1001 	 96 	 3 	 113.664558 
1001 	 96 	 3 	 114.299663 
1001 	 96 	 3 	 114.934640 
1001 	 96 	 3 	 115.569637 
1001 	 96 	 41 	 116.203229 
1001 	 97 	 1 	 116.838527 
1001 	 97 	 1 	 117.473793 
1001 	 97 	 1 	 118.108629 
1001 	 97 	 1 	 118.743867 
1001 	 97 	 7 	 121.284093 
1001 	 97 	 7 	 121.919144 
1001 	 97 	 8 	 122.554179 
1001 	 97 	 8 	 123.188558 
1001 	 97 	 8 	 122.554179 
1001 	 97 	 8 	 123.188558 
1001 	 98 	 1 	 123.823790 
1001 	 98 	 1 	 124.458267 
1001 	 98 	 1 	 125.093775 
1001 	 98 	 1 	 125.728752 
1001 	 98 	 1 	 126.363615 
1001 	 98 	 3 	 128.269585 
1001 	 98 	 3 	 128.904524 
1001 	 98 	 3 	 129.539472 
1001 	 98 	 3 	 130.173468 
1001 	 98 	 42 	 130.808575 
1001 	 98 	 42 	 131.443558 
1001 	 99 	 1 	 132.078768 
1001 	 99 	 1 	 132.713814 
1001 	 99 	 1 	 133.348730 
1001 	 99 	 1 	 133.984798 
1001 	 99 	 1 	 134.619815 
1001 	 99 	 7 	 137.158225 
1001 	 99 	 7 	 137.793527 
1001 	 99 	 7 	 138.428497 
1001 	 99 	 7 	 139.063543 
1001 	 99 	 8 	 139.698549 
1001 	 99 	 8 	 140.334509 
1001 	 99 	 8 	 139.698549 
1001 	 99 	 8 	 140.334509 
1001 	 100 	 1 	 140.969806 
1001 	 100 	 1 	 141.604664 
1001 	 100 	 1 	 142.239683 
1001 	 100 	 1 	 142.874760 
1001 	 100 	 3 	 146.048508 
1001 	 100 	 3 	 146.683379 
1001 	 100 	 3 	 147.319423 
1001 	 100 	 3 	 147.954394 
1001 	 100 	 40 	 148.589400 
1001 	 100 	 40 	 149.224481 
1001 	 101 	 1 	 149.859680 
1001 	 101 	 1 	 150.494620 
1001 	 101 	 1 	 151.128422 
1001 	 101 	 1 	 151.763744 
1001 	 101 	 1 	 152.398726 
1001 	 101 	 1 	 153.033630 
1001 	 101 	 1 	 153.668723 
1001 	 101 	 3 	 155.574234 
1001 	 101 	 3 	 156.209500 
1001 	 101 	 3 	 156.844401 
1001 	 101 	 3 	 157.478426 
1001 	 101 	 40 	 158.113218 
1001 	 101 	 40 	 158.748456 
1001 	 102 	 1 	 159.383666 
1001 	 102 	 1 	 160.018677 
1001 	 102 	 1 	 160.654658 
1001 	 102 	 5 	 164.463375 
1001 	 102 	 5 	 165.098282 
1001 	 102 	 5 	 165.733325 
1001 	 102 	 1 	 166.368661 
1001 	 102 	 1 	 167.003665 
1001 	 102 	 1 	 167.639667 
1001 	 102 	 3 	 169.544360 
1001 	 102 	 3 	 170.179432 
1001 	 102 	 3 	 170.814410 
1001 	 102 	 3 	 171.448385 
1001 	 102 	 3 	 172.083425 
1001 	 102 	 3 	 172.717999 
1001 	 102 	 3 	 173.353360 
1001 	 102 	 3 	 173.988288 
1001 	 102 	 42 	 174.624383 
1001 	 103 	 1 	 175.259128 
1001 	 103 	 1 	 175.894617 
1001 	 103 	 1 	 176.529534 
1001 	 103 	 1 	 177.164343 
1001 	 103 	 7 	 180.337777 
1001 	 103 	 7 	 180.973085 
1001 	 103 	 8 	 181.609348 
1001 	 104 	 1 	 182.879582 
1001 	 104 	 1 	 183.514336 
1001 	 104 	 1 	 184.149337 
1001 	 104 	 1 	 184.784235 
1001 	 104 	 1 	 185.418328 
1001 	 104 	 1 	 186.053542 
1001 	 104 	 1 	 186.688562 
1001 	 104 	 3 	 189.229249 
1001 	 104 	 3 	 189.864321 
1001 	 104 	 3 	 190.499350 
1001 	 104 	 3 	 191.134313 
1001 	 104 	 41 	 191.769323 
1001 	 104 	 9 	 193.038234 
1001 	 104 	 9 	 193.673202 
1001 	 104 	 9 	 194.308178 
1001 	 105 	 1 	 195.579691 
1001 	 105 	 1 	 196.214469 
1001 	 105 	 1 	 196.849442 
1001 	 105 	 1 	 197.484506 
1001 	 105 	 3 	 198.753203 
1001 	 105 	 3 	 199.387919 
1001 	 105 	 3 	 200.023214 
1001 	 105 	 3 	 200.658249 
1001 	 105 	 3 	 201.293254 
1001 	 105 	 3 	 201.929223 
1001 	 105 	 3 	 202.564218 
1001 	 105 	 3 	 203.199248 
1001 	 105 	 40 	 203.834218 
1001 	 105 	 40 	 204.469133 
1001 	 106 	 1 	 205.104455 
1001 	 106 	 1 	 205.738375 
1001 	 106 	 1 	 206.373209 
1001 	 106 	 1 	 207.008351 
1001 	 106 	 7 	 209.549204 
1001 	 106 	 7 	 210.184152 
1001 	 106 	 8 	 210.818724 
1001 	 106 	 8 	 211.454199 
1001 	 107 	 1 	 212.089455 
1001 	 107 	 1 	 212.723462 
1001 	 107 	 1 	 213.357734 
1001 	 107 	 1 	 213.993459 
1001 	 107 	 1 	 214.628383 
1001 	 107 	 1 	 215.264140 
1001 	 107 	 1 	 215.899460 
1001 	 107 	 3 	 218.439360 
1001 	 107 	 3 	 219.074158 
1001 	 107 	 3 	 219.708215 
1001 	 107 	 3 	 220.343140 
1001 	 107 	 3 	 220.978060 
1001 	 107 	 3 	 221.613037 
1001 	 107 	 3 	 222.249093 
1001 	 107 	 3 	 222.884098 
1001 	 107 	 40 	 223.519066 
1001 	 107 	 40 	 224.154094 
1001 	 108 	 1 	 224.789410 
1001 	 108 	 1 	 225.424386 
1001 	 108 	 1 	 226.059320 
1001 	 108 	 5 	 229.869070 
1001 	 108 	 5 	 230.504348 
1001 	 108 	 5 	 231.139266 
1001 	 108 	 1 	 231.774357 
1001 	 108 	 1 	 232.409269 
1001 	 108 	 1 	 233.044086 
1001 	 108 	 7 	 234.948056 
1001 	 108 	 7 	 235.584077 
1001 	 108 	 7 	 236.219065 
1001 	 108 	 7 	 236.854058 
1001 	 108 	 8 	 237.488829 
1001 	 109 	 1 	 238.124152 
1001 	 109 	 1 	 238.759346 
1001 	 109 	 1 	 239.394331 
1001 	 109 	 1 	 240.028728 
1001 	 109 	 1 	 240.663331 
1001 	 109 	 7 	 242.568647 
1001 	 109 	 7 	 243.204044 
1001 	 109 	 7 	 243.839111 
1001 	 109 	 7 	 244.473968 
1001 	 109 	 7 	 245.109009 
1001 	 109 	 7 	 245.744012 
1001 	 109 	 7 	 246.379017 
1001 	 109 	 7 	 247.014008 
1001 	 109 	 8 	 247.647637 
1001 	 110 	 1 	 248.283318 
1001 	 110 	 1 	 249.553845 
1001 	 110 	 1 	 250.189255 
1001 	 110 	 1 	 250.823819 
1001 	 110 	 1 	 251.458922 
1001 	 110 	 1 	 252.094234 
1001 	 110 	 1 	 252.729245 
1001 	 110 	 7 	 254.632539 
1001 	 110 	 7 	 255.268016 
1001 	 110 	 7 	 255.903620 
1001 	 110 	 8 	 256.538675 
1001 	 110 	 8 	 257.173883 
1001 	 110 	 8 	 256.538675 
1001 	 110 	 8 	 257.173883 
1001 	 111 	 1 	 257.809150 
1001 	 111 	 1 	 258.444210 
1001 	 111 	 1 	 259.079203 
1001 	 111 	 1 	 259.714212 
1001 	 111 	 3 	 261.617960 
1001 	 111 	 3 	 262.252803 
1001 	 111 	 3 	 262.888820 
1001 	 111 	 3 	 263.523955 
1001 	 111 	 41 	 264.158921 
1001 	 111 	 41 	 264.793942 
1001 	 112 	 1 	 265.428572 
1001 	 112 	 1 	 266.063932 
1001 	 112 	 1 	 266.699164 
1001 	 112 	 5 	 270.509108 
1001 	 112 	 5 	 271.143884 
1001 	 112 	 5 	 271.779150 
1001 	 112 	 1 	 272.414075 
1001 	 112 	 1 	 273.048871 
